match_no,date,stage,venue,batting_team,bowling_team,innings,over,striker,bowler,runs_of_bat,extras,wide,legbyes,byes,noballs,wicket_type,player_dismissed,fielder,balls_delivered
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.1,Shreyas Iyer,Krunal Pandya,1,0,0,0,0,0,,,,31
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.2,Josh Inglis,Krunal Pandya,4,0,0,0,0,0,,,,32
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.3,Josh Inglis,Krunal Pandya,4,0,0,0,0,0,,,,33
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.4,Josh Inglis,Krunal Pandya,0,0,0,0,0,0,,,,34
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.5,Josh Inglis,Krunal Pandya,0,0,0,0,0,0,,,,35
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,5.6,Josh Inglis,Krunal Pandya,1,0,0,0,0,0,,,,36
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.1,Josh Inglis,Suyash Sharma,1,0,0,0,0,0,,,,37
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.2,Shreyas Iyer,Suyash Sharma,0,0,0,0,0,0,,,,38
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.3,Shreyas Iyer,Suyash Sharma,1,0,0,0,0,0,,,,39
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.4,Josh Inglis,Suyash Sharma,0,0,0,0,0,0,,,,40
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.5,Josh Inglis,Suyash Sharma,1,0,0,0,0,0,,,,41
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,6.6,Shreyas Iyer,Suyash Sharma,1,0,0,0,0,0,,,,42
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.1,Shreyas Iyer,Hazlewood,1,0,0,0,0,0,,,,43
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.2,Josh Inglis,Hazlewood,1,0,0,0,0,0,,,,44
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.3,Shreyas Iyer,Hazlewood,0,0,0,0,0,0,,,,45
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.4,Shreyas Iyer,Hazlewood,0,0,0,0,0,0,caught,Shreyas Iyer,Jitesh Sharma,46
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.5,Nehal Wadhera,Hazlewood,1,0,0,0,0,0,,,,47
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,7.6,Josh Inglis,Hazlewood,0,0,0,0,0,0,caught,Josh Inglis,Suyash Sharma,48
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.1,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,49
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.2,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,50
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.3,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,51
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.4,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,52
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.5,Nehal Wadhera,Suyash Sharma,4,0,0,0,0,0,,,,53
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,8.6,Nehal Wadhera,Suyash Sharma,6,0,0,0,0,0,,,,54
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.1,Shashank Singh,Hazlewood,0,0,0,0,0,0,,,,55
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.2,Shashank Singh,Hazlewood,0,0,0,0,0,0,,,,56
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.3,Shashank Singh,Hazlewood,1,0,0,0,0,0,,,,57
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.4,Nehal Wadhera,Hazlewood,0,0,0,0,0,0,,,,58
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.5,Nehal Wadhera,Hazlewood,0,1,0,1,0,0,,,,59
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,9.6,Shashank Singh,Hazlewood,0,0,0,0,0,0,,,,60
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.1,Nehal Wadhera,Suyash Sharma,6,0,0,0,0,0,,,,61
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.2,Nehal Wadhera,Suyash Sharma,0,4,0,0,1,0,,,,62
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.3,Nehal Wadhera,Suyash Sharma,4,0,0,0,0,0,,,,63
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.4,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,64
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.5,Nehal Wadhera,Suyash Sharma,0,0,0,0,0,0,,,,65
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,10.6,Nehal Wadhera,Suyash Sharma,1,0,0,0,0,0,,,,66
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.1,Nehal Wadhera,Bhuvneshwar,0,0,0,0,0,0,,,,67
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.2,Nehal Wadhera,Bhuvneshwar,1,0,0,0,0,0,,,,68
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.3,Shashank Singh,Bhuvneshwar,0,0,0,0,0,0,caught,Shashank Singh,Phil Salt,69
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.4,Stoinis,Bhuvneshwar,1,0,0,0,0,0,,,,70
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.5,Nehal Wadhera,Bhuvneshwar,6,0,0,0,0,0,,,,71
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,11.6,Nehal Wadhera,Bhuvneshwar,4,0,0,0,0,0,,,,72
34,"Apr 18, 2025",League stage,"M.Chinnaswamy Stadium, Bengaluru",PBKS,RCB,2,12.1,Stoinis,Yash Dayal,6,0,0,0,0,0,,,,73
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.1,Abishek Porel,Siraj,0,1,1,0,0,0,,,,1
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.1,Abishek Porel,Siraj,0,0,0,0,0,0,,,,1
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.2,Abishek Porel,Siraj,4,0,0,0,0,0,,,,2
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.3,Abishek Porel,Siraj,6,0,0,0,0,0,,,,3
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.4,Abishek Porel,Siraj,0,0,0,0,0,0,,,,4
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.5,Abishek Porel,Siraj,4,0,0,0,0,0,,,,5
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,0.6,Abishek Porel,Siraj,0,0,0,0,0,0,,,,6
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.1,Karun Nair,Arshad Khan,0,1,1,0,0,0,,,,7
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.1,Karun Nair,Arshad Khan,1,0,0,0,0,0,,,,7
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.2,Abishek Porel,Arshad Khan,4,0,0,0,0,0,,,,8
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.3,Abishek Porel,Arshad Khan,0,0,0,0,0,0,,,,9
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.4,Abishek Porel,Arshad Khan,0,0,0,0,0,0,caught,Abishek Porel,Siraj,10
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.5,Rahul,Arshad Khan,1,0,0,0,0,0,,,,11
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,1.6,Karun Nair,Arshad Khan,0,0,0,0,0,0,,,,12
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.1,Rahul,Siraj,0,0,0,0,0,0,,,,13
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.2,Rahul,Siraj,4,0,0,0,0,0,,,,14
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.3,Rahul,Siraj,6,0,0,0,0,0,,,,15
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.4,Rahul,Siraj,1,0,0,0,0,0,,,,16
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.5,Karun Nair,Siraj,0,0,0,0,0,0,,,,17
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,2.6,Karun Nair,Siraj,6,0,0,0,0,0,,,,18
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.1,Rahul,Arshad Khan,0,0,0,0,0,0,,,,19
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.2,Rahul,Arshad Khan,1,0,0,0,0,0,,,,20
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.3,Karun Nair,Arshad Khan,1,0,0,0,0,0,,,,21
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.4,Rahul,Arshad Khan,4,0,0,0,0,0,,,,22
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.5,Rahul,Arshad Khan,4,0,0,0,0,0,,,,23
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,3.6,Rahul,Arshad Khan,1,0,0,0,0,0,,,,24
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.1,Rahul,Prasidh,4,0,0,0,0,0,,,,25
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.2,Rahul,Prasidh,2,0,0,0,0,0,,,,26
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.3,Rahul,Prasidh,0,0,0,0,0,0,,,,27
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.4,Rahul,Prasidh,0,0,0,0,0,0,lbw,Rahul,,28
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.5,Axar,Prasidh,1,0,0,0,0,0,,,,29
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,4.6,Karun Nair,Prasidh,0,0,0,0,0,0,,,,30
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.1,Axar,Arshad Khan,0,0,0,0,0,0,,,,31
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.2,Axar,Arshad Khan,2,0,0,0,0,0,,,,32
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.3,Axar,Arshad Khan,1,0,0,0,0,0,,,,33
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.4,Karun Nair,Arshad Khan,4,0,0,0,0,0,,,,34
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.5,Karun Nair,Arshad Khan,6,0,0,0,0,0,,,,35
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,5.6,Karun Nair,Arshad Khan,1,0,0,0,0,0,,,,36
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.1,Karun Nair,Prasidh,1,0,0,0,0,0,,,,37
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.2,Axar,Prasidh,1,0,0,0,0,0,,,,38
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.3,Karun Nair,Prasidh,1,0,0,0,0,0,,,,39
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.4,Axar,Prasidh,1,0,0,0,0,0,,,,40
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.5,Karun Nair,Prasidh,1,0,0,0,0,0,,,,41
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,6.6,Axar,Prasidh,4,0,0,0,0,0,,,,42
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.1,Karun Nair,Rashid Khan,1,0,0,0,0,0,,,,43
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.2,Axar,Rashid Khan,1,0,0,0,0,0,,,,44
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.3,Karun Nair,Rashid Khan,1,0,0,0,0,0,,,,45
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.4,Axar,Rashid Khan,1,0,0,0,0,0,,,,46
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.5,Karun Nair,Rashid Khan,2,0,0,0,0,0,,,,47
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,7.6,Karun Nair,Rashid Khan,1,0,0,0,0,0,,,,48
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.1,Karun Nair,Prasidh,4,0,0,0,0,0,,,,49
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.2,Karun Nair,Prasidh,0,0,0,0,0,0,caught,Karun Nair,Arshad Khan,50
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.3,Stubbs,Prasidh,0,0,0,0,0,0,,,,51
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.4,Stubbs,Prasidh,0,1,1,0,0,0,,,,52
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.4,Stubbs,Prasidh,4,0,0,0,0,0,,,,52
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.5,Stubbs,Prasidh,1,0,0,0,0,0,,,,53
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,8.6,Axar,Prasidh,1,0,0,0,0,0,,,,54
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.1,Axar,Rashid Khan,0,0,0,0,0,0,,,,55
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.2,Axar,Rashid Khan,1,0,0,0,0,0,,,,56
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.3,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,57
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.4,Axar,Rashid Khan,0,0,0,0,0,0,,,,58
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.5,Axar,Rashid Khan,1,0,0,0,0,0,,,,59
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,9.6,Stubbs,Rashid Khan,2,0,0,0,0,0,,,,60
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.1,Axar,Ishant,1,0,0,0,0,0,,,,61
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.2,Stubbs,Ishant,2,0,0,0,0,0,,,,62
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.3,Stubbs,Ishant,0,0,0,0,0,0,,,,63
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.4,Stubbs,Ishant,1,0,0,0,0,0,,,,64
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.5,Axar,Ishant,1,0,0,0,0,0,,,,65
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,10.6,Stubbs,Ishant,1,0,0,0,0,0,,,,66
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.1,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,67
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.2,Axar,Rashid Khan,6,0,0,0,0,0,,,,68
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.3,Axar,Rashid Khan,1,0,0,0,0,0,,,,69
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.4,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,70
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.5,Axar,Rashid Khan,1,0,0,0,0,0,,,,71
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,11.6,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,72
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.1,Stubbs,Ishant,1,0,0,0,0,0,,,,73
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.2,Axar,Ishant,0,1,0,1,0,0,,,,74
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.3,Stubbs,Ishant,2,0,0,0,0,0,,,,75
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.4,Stubbs,Ishant,4,0,0,0,0,0,,,,76
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.5,Stubbs,Ishant,1,0,0,0,0,0,,,,77
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,12.6,Axar,Ishant,0,0,0,0,0,0,,,,78
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.1,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,79
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.2,Axar,Rashid Khan,1,0,0,0,0,0,,,,80
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.3,Stubbs,Rashid Khan,6,0,0,0,0,0,,,,81
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.4,Stubbs,Rashid Khan,1,0,0,0,0,0,,,,82
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.5,Axar,Rashid Khan,6,0,0,0,0,0,,,,83
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,13.6,Axar,Rashid Khan,0,0,0,0,0,0,,,,84
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.1,Stubbs,Siraj,0,0,0,0,0,0,,,,85
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.2,Stubbs,Siraj,0,0,0,0,0,0,caught,Stubbs,Prasidh,86
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.3,Ashutosh Sharma,Siraj,1,0,0,0,0,0,,,,87
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.4,Axar,Siraj,1,0,0,0,0,0,,,,88
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.5,Ashutosh Sharma,Siraj,1,0,0,0,0,0,,,,89
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,14.6,Axar,Siraj,1,0,0,0,0,0,,,,90
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.1,Axar,Arshad Khan,1,0,0,0,0,0,,,,91
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.2,Ashutosh Sharma,Arshad Khan,1,0,0,0,0,0,,,,92
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.3,Axar,Arshad Khan,1,0,0,0,0,0,,,,93
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.4,Ashutosh Sharma,Arshad Khan,0,0,0,0,0,0,,,,94
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.5,Ashutosh Sharma,Arshad Khan,4,0,0,0,0,0,,,,95
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,15.6,Ashutosh Sharma,Arshad Khan,6,0,0,0,0,0,,,,96
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.1,Axar,Siraj,1,0,0,0,0,0,,,,97
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.2,Ashutosh Sharma,Siraj,1,0,0,0,0,0,,,,98
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.3,Axar,Siraj,0,1,1,0,0,0,,,,99
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.3,Axar,Siraj,1,0,0,0,0,0,,,,99
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.4,Ashutosh Sharma,Siraj,1,0,0,0,0,0,,,,100
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.5,Axar,Siraj,1,0,0,0,0,0,,,,101
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,16.6,Ashutosh Sharma,Siraj,4,0,0,0,0,0,,,,102
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.1,Axar,Prasidh,0,0,0,0,0,0,caught,Axar,Buttler,103
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.2,Vipraj Nigam,Prasidh,0,0,0,0,0,0,caught,Vipraj Nigam,Buttler,104
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.3,Ferreira,Prasidh,0,1,0,1,0,0,,,,105
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.4,Ashutosh Sharma,Prasidh,0,1,1,0,0,0,,,,106
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.4,Ashutosh Sharma,Prasidh,6,0,0,0,0,0,,,,106
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.5,Ashutosh Sharma,Prasidh,6,0,0,0,0,0,,,,107
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,17.6,Ashutosh Sharma,Prasidh,1,0,0,0,0,0,,,,108
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.1,Ashutosh Sharma,Ishant,1,0,0,0,0,0,,,,109
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.2,Ferreira,Ishant,1,0,0,0,0,0,,,,110
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.3,Ashutosh Sharma,Ishant,1,0,0,0,0,0,,,,111
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.4,Ferreira,Ishant,0,0,0,0,0,0,caught,Ferreira,Sai Kishore,112
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.5,Mitchell Starc,Ishant,1,0,0,0,0,0,,,,113
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.6,Ashutosh Sharma,Ishant,0,1,1,0,0,0,,,,114
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,18.6,Ashutosh Sharma,Ishant,0,1,0,1,0,0,,,,114
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,19.1,Ashutosh Sharma,Sai Kishore,0,0,0,0,0,0,,,,115
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,19.2,Ashutosh Sharma,Sai Kishore,1,0,0,0,0,0,,,,116
35,"Apr 19, 2025",League stage,"Narendra Modi Stadium, Ahmedabad",DC,GT,1,19.3,Mitchell Starc,Sai Kishore,1,0,0,0,0,0,,,,117
